date,sales,product,quantity,customer,unit_price
2025-04-06,149.99,Basmati Rice,2,CUST0018,74.99
2025-04-06,64.21,Potatoes,3,CUST0102,21.4
2025-04-06,76.83,Fruits,1,CUST0149,76.83
2025-04-06,41.0,Sugar,1,CUST0186,41.0
2025-04-06,89.19,Wheat Flour,2,CUST0282,44.59
2025-04-06,68.01,Potatoes,3,CUST0294,22.67
2025-04-06,182.87,Chicken,1,CUST0151,182.87
2025-04-06,544.44,Pulses,5,CUST0290,108.89
2025-04-06,42.28,Sugar,1,CUST0174,42.28
2025-04-06,322.57,Chicken,2,CUST0127,161.28
2025-04-06,41.24,Vegetables,1,CUST0120,41.24
2025-04-06,84.57,Spices Mix,1,CUST0080,84.57
2025-04-06,45.22,Tomatoes,1,CUST0198,45.22
2025-04-06,63.88,Biscuits,2,CUST0195,31.94
2025-04-06,102.77,Biscuits,3,CUST0014,34.26
2025-04-06,32.93,Onions,1,CUST0150,32.93
2025-04-06,55.65,Milk,1,CUST0019,55.65
2025-04-06,1178.49,Fish,5,CUST0192,235.7
2025-04-06,274.23,Fruits,3,CUST0149,91.41
2025-04-06,220.78,Tea,2,CUST0202,110.39
2025-04-06,63.22,Onions,2,CUST0042,31.61
2025-04-06,199.63,Coffee,1,CUST0118,199.63
2025-04-06,108.5,Tomatoes,3,CUST0232,36.17
2025-04-07,75.3,Wheat Flour,2,CUST0039,37.65
2025-04-07,61.77,Onions,2,CUST0057,30.89
2025-04-07,95.4,Pulses,1,CUST0254,95.4
2025-04-07,105.51,Tea,1,CUST0209,105.51
2025-04-07,148.97,Fruits,2,CUST0114,74.48
2025-04-07,152.46,Basmati Rice,2,CUST0238,76.23
2025-04-07,103.83,Pulses,1,CUST0261,103.83
2025-04-07,11.26,Eggs,2,CUST0286,5.63
2025-04-07,35.24,Tomatoes,1,CUST0003,35.24
2025-04-07,196.25,Vegetables,5,CUST0027,39.25
2025-04-07,158.23,Cooking Oil,1,CUST0082,158.23
2025-04-07,29.65,Onions,1,CUST0130,29.65
2025-04-07,172.87,Coffee,1,CUST0274,172.87
2025-04-07,69.53,Basmati Rice,1,CUST0239,69.53
2025-04-07,25.53,Bread,1,CUST0075,25.53
2025-04-07,663.03,Fish,3,CUST0013,221.01
2025-04-07,36.76,Tomatoes,1,CUST0197,36.76
2025-04-07,152.09,Cooking Oil,1,CUST0066,152.09
2025-04-07,134.51,Tomatoes,3,CUST0150,44.84
2025-04-07,42.55,Bread,2,CUST0020,21.28
2025-04-08,27.19,Eggs,5,CUST0208,5.44
2025-04-08,44.91,Tomatoes,1,CUST0288,44.91
2025-04-08,43.05,Wheat Flour,1,CUST0132,43.05
2025-04-08,51.22,Potatoes,2,CUST0162,25.61
2025-04-08,48.03,Sugar,1,CUST0243,48.03
2025-04-08,10.31,Eggs,2,CUST0069,5.16
2025-04-08,187.32,Fish,1,CUST0029,187.32
2025-04-08,65.8,Yogurt,1,CUST0077,65.8
2025-04-08,86.2,Vegetables,2,CUST0076,43.1
2025-04-08,39.21,Wheat Flour,1,CUST0033,39.21
2025-04-08,45.07,Sugar,1,CUST0066,45.07
2025-04-08,69.73,Fruits,1,CUST0256,69.73
2025-04-08,45.02,Sugar,1,CUST0230,45.02
2025-04-08,91.07,Wheat Flour,2,CUST0157,45.53
2025-04-08,39.82,Wheat Flour,1,CUST0034,39.82
2025-04-08,32.79,Biscuits,1,CUST0260,32.79
2025-04-08,49.56,Milk,1,CUST0010,49.56
2025-04-08,42.56,Tomatoes,1,CUST0028,42.56
2025-04-08,136.11,Biscuits,5,CUST0278,27.22
2025-04-08,124.56,Tomatoes,3,CUST0181,41.52
2025-04-08,39.5,Sugar,1,CUST0297,39.5
2025-04-09,28.81,Biscuits,1,CUST0018,28.81
2025-04-09,266.15,Cooking Oil,2,CUST0215,133.08
2025-04-09,83.82,Sugar,2,CUST0185,41.91
2025-04-09,117.98,Tea,1,CUST0163,117.98
2025-04-09,41.71,Vegetables,1,CUST0096,41.71
2025-04-09,558.15,Chicken,3,CUST0072,186.05
2025-04-09,130.56,Tea,1,CUST0028,130.56
2025-04-09,44.33,Milk,1,CUST0041,44.33
2025-04-09,32.42,Biscuits,1,CUST0094,32.42
2025-04-09,201.37,Coffee,1,CUST0156,201.37
2025-04-09,22.8,Potatoes,1,CUST0112,22.8
2025-04-09,4.5,Eggs,1,CUST0087,4.5
2025-04-09,45.13,Sugar,1,CUST0258,45.13
2025-04-09,90.55,Tomatoes,2,CUST0227,45.28
2025-04-09,750.46,Cooking Oil,5,CUST0225,150.09
2025-04-09,95.69,Sugar,2,CUST0270,47.84
2025-04-09,94.25,Pulses,1,CUST0293,94.25
2025-04-09,136.23,Yogurt,2,CUST0259,68.12
2025-04-09,248.65,Fish,1,CUST0287,248.65
2025-04-09,5.02,Eggs,1,CUST0088,5.02
2025-04-09,141.49,Fruits,2,CUST0149,70.75
2025-04-09,228.65,Coffee,1,CUST0283,228.65
2025-04-09,151.08,Cooking Oil,1,CUST0173,151.08
2025-04-09,113.68,Yogurt,2,CUST0167,56.84
2025-04-09,427.24,Fish,2,CUST0249,213.62
2025-04-10,79.21,Vegetables,2,CUST0162,39.61
2025-04-10,10.29,Eggs,2,CUST0101,5.14
2025-04-10,81.4,Vegetables,2,CUST0240,40.7
2025-04-10,85.25,Onions,3,CUST0157,28.42
2025-04-10,208.52,Pulses,2,CUST0259,104.26
2025-04-10,27.7,Onions,1,CUST0049,27.7
2025-04-10,76.83,Fruits,1,CUST0066,76.83
2025-04-10,74.3,Basmati Rice,1,CUST0095,74.3
2025-04-10,80.49,Spices Mix,1,CUST0054,80.49
2025-04-10,30.49,Biscuits,1,CUST0147,30.49
2025-04-10,117.87,Yogurt,2,CUST0114,58.94
2025-04-10,86.64,Tomatoes,2,CUST0220,43.32
2025-04-10,55.5,Yogurt,1,CUST0292,55.5
2025-04-10,88.56,Basmati Rice,1,CUST0085,88.56
2025-04-10,632.43,Fish,3,CUST0219,210.81
2025-04-10,132.08,Tea,1,CUST0059,132.08
2025-04-10,229.39,Coffee,1,CUST0224,229.39
2025-04-10,34.07,Wheat Flour,1,CUST0257,34.07
2025-04-10,44.1,Milk,1,CUST0207,44.1
2025-04-11,68.07,Biscuits,2,CUST0132,34.03
2025-04-11,35.2,Wheat Flour,1,CUST0147,35.2
2025-04-11,25.71,Onions,1,CUST0248,25.71
2025-04-11,93.22,Milk,2,CUST0268,46.61
2025-04-11,200.07,Fish,1,CUST0137,200.07
2025-04-11,51.9,Onions,2,CUST0118,25.95
2025-04-11,206.74,Pulses,2,CUST0016,103.37
2025-04-11,205.27,Coffee,1,CUST0018,205.27
2025-04-11,129.38,Cooking Oil,1,CUST0131,129.38
2025-04-11,114.75,Tea,1,CUST0043,114.75
2025-04-11,48.88,Milk,1,CUST0050,48.88
2025-04-11,122.0,Yogurt,2,CUST0260,61.0
2025-04-11,459.5,Fish,2,CUST0281,229.75
2025-04-11,10.16,Eggs,2,CUST0298,5.08
2025-04-11,113.52,Pulses,1,CUST0197,113.52
2025-04-11,787.54,Cooking Oil,5,CUST0085,157.51
2025-04-11,62.95,Biscuits,2,CUST0150,31.48
2025-04-12,185.8,Pulses,2,CUST0141,92.9
2025-04-12,26.28,Potatoes,1,CUST0126,26.28
2025-04-12,105.99,Yogurt,2,CUST0005,52.99
2025-04-12,110.52,Pulses,1,CUST0147,110.52
2025-04-12,417.97,Fish,2,CUST0058,208.99
2025-04-12,669.99,Fish,3,CUST0043,223.33
2025-04-12,59.79,Yogurt,1,CUST0177,59.79
2025-04-12,64.91,Potatoes,3,CUST0054,21.64
2025-04-12,36.98,Tomatoes,1,CUST0070,36.98
2025-04-12,24.09,Potatoes,1,CUST0282,24.09
2025-04-12,81.75,Basmati Rice,1,CUST0282,81.75
2025-04-12,45.72,Vegetables,1,CUST0035,45.72
2025-04-12,21.27,Potatoes,1,CUST0053,21.27
2025-04-12,110.15,Pulses,1,CUST0288,110.15
2025-04-12,108.47,Pulses,1,CUST0068,108.47
2025-04-12,27.92,Bread,1,CUST0288,27.92
2025-04-12,999.63,Fish,5,CUST0032,199.93
2025-04-12,141.33,Cooking Oil,1,CUST0271,141.33
2025-04-13,44.94,Tomatoes,1,CUST0282,44.94
2025-04-13,78.8,Basmati Rice,1,CUST0106,78.8
2025-04-13,828.88,Chicken,5,CUST0123,165.78
2025-04-13,25.69,Bread,1,CUST0260,25.69
2025-04-13,46.5,Sugar,1,CUST0170,46.5
2025-04-13,4.82,Eggs,1,CUST0149,4.82
2025-04-13,10.73,Eggs,2,CUST0271,5.37
2025-04-13,113.22,Tea,1,CUST0073,113.22
2025-04-13,50.44,Milk,1,CUST0286,50.44
2025-04-13,47.89,Bread,2,CUST0276,23.95
2025-04-13,48.51,Potatoes,2,CUST0194,24.25
2025-04-13,72.34,Basmati Rice,1,CUST0223,72.34
2025-04-13,28.85,Onions,1,CUST0126,28.85
2025-04-13,109.29,Milk,2,CUST0205,54.65
2025-04-13,536.33,Chicken,3,CUST0297,178.78
2025-04-13,44.27,Milk,1,CUST0091,44.27
2025-04-13,127.08,Tea,1,CUST0296,127.08
2025-04-13,68.22,Yogurt,1,CUST0268,68.22
2025-04-13,49.6,Bread,2,CUST0137,24.8
2025-04-13,26.28,Potatoes,1,CUST0190,26.28
2025-04-13,74.23,Basmati Rice,1,CUST0203,74.23
2025-04-13,194.22,Chicken,1,CUST0136,194.22
2025-04-13,153.87,Cooking Oil,1,CUST0263,153.87
2025-04-13,253.12,Fruits,3,CUST0251,84.37
2025-04-13,82.12,Fruits,1,CUST0274,82.12
2025-04-13,85.2,Milk,2,CUST0150,42.6
2025-04-13,71.69,Spices Mix,1,CUST0281,71.69
2025-04-13,102.98,Milk,2,CUST0072,51.49
2025-04-13,40.03,Tomatoes,1,CUST0290,40.03
2025-04-13,84.86,Basmati Rice,1,CUST0287,84.86
2025-04-14,62.37,Yogurt,1,CUST0199,62.37
2025-04-14,26.47,Biscuits,1,CUST0016,26.47
2025-04-14,74.08,Spices Mix,1,CUST0094,74.08
2025-04-14,54.4,Onions,2,CUST0003,27.2
2025-04-14,111.59,Pulses,1,CUST0038,111.59
2025-04-14,112.57,Tea,1,CUST0057,112.57
2025-04-14,84.14,Fruits,1,CUST0104,84.14
2025-04-14,134.67,Tea,1,CUST0282,134.67
2025-04-14,25.07,Bread,1,CUST0259,25.07
2025-04-14,80.73,Tomatoes,2,CUST0033,40.36
2025-04-14,10.27,Eggs,2,CUST0276,5.13
2025-04-14,46.14,Sugar,1,CUST0007,46.14
2025-04-14,44.48,Bread,2,CUST0031,22.24
2025-04-14,67.09,Biscuits,2,CUST0061,33.54
2025-04-14,43.96,Sugar,1,CUST0247,43.96
2025-04-14,197.42,Coffee,1,CUST0286,197.42
2025-04-14,128.3,Tea,1,CUST0125,128.3
2025-04-14,5.66,Eggs,1,CUST0276,5.66
2025-04-14,163.84,Spices Mix,2,CUST0278,81.92
2025-04-14,398.01,Basmati Rice,5,CUST0204,79.6
2025-04-14,84.62,Basmati Rice,1,CUST0158,84.62
2025-04-14,226.78,Tomatoes,5,CUST0058,45.36
2025-04-15,84.83,Potatoes,3,CUST0191,28.28
2025-04-15,15.52,Eggs,3,CUST0198,5.17
2025-04-15,84.38,Biscuits,3,CUST0274,28.13
2025-04-15,417.1,Fish,2,CUST0119,208.55
2025-04-15,153.04,Chicken,1,CUST0205,153.04
2025-04-15,150.05,Fruits,2,CUST0097,75.03
2025-04-15,212.18,Fish,1,CUST0148,212.18
2025-04-15,32.88,Onions,1,CUST0101,32.88
2025-04-15,201.63,Coffee,1,CUST0109,201.63
2025-04-15,156.41,Fruits,2,CUST0203,78.21
2025-04-15,84.73,Basmati Rice,1,CUST0204,84.73
2025-04-15,68.79,Onions,2,CUST0246,34.39
2025-04-15,82.36,Fruits,1,CUST0065,82.36
2025-04-15,152.66,Cooking Oil,1,CUST0075,152.66
2025-04-15,148.82,Cooking Oil,1,CUST0186,148.82
2025-04-15,24.29,Potatoes,1,CUST0243,24.29
2025-04-15,156.29,Fruits,2,CUST0230,78.15
2025-04-15,136.24,Tomatoes,3,CUST0001,45.41
2025-04-15,29.26,Biscuits,1,CUST0202,29.26
2025-04-15,58.92,Yogurt,1,CUST0070,58.92
2025-04-15,27.35,Bread,1,CUST0030,27.35
2025-04-15,165.64,Basmati Rice,2,CUST0232,82.82
2025-04-15,81.21,Biscuits,3,CUST0203,27.07
2025-04-16,221.81,Coffee,1,CUST0229,221.81
2025-04-16,78.95,Spices Mix,1,CUST0255,78.95
2025-04-16,37.38,Vegetables,1,CUST0165,37.38
2025-04-16,69.59,Spices Mix,1,CUST0231,69.59
2025-04-16,5.54,Eggs,1,CUST0163,5.54
2025-04-16,52.13,Onions,2,CUST0163,26.06
2025-04-16,175.81,Pulses,2,CUST0243,87.9
2025-04-16,197.19,Fish,1,CUST0250,197.19
2025-04-16,63.82,Yogurt,1,CUST0227,63.82
2025-04-16,34.87,Vegetables,1,CUST0181,34.87
2025-04-16,4.34,Eggs,1,CUST0209,4.34
2025-04-16,153.63,Milk,3,CUST0115,51.21
2025-04-16,55.09,Bread,2,CUST0032,27.54
2025-04-16,193.49,Sugar,5,CUST0012,38.7
2025-04-16,82.7,Basmati Rice,1,CUST0181,82.7
2025-04-16,50.53,Sugar,1,CUST0281,50.53
2025-04-16,89.79,Tomatoes,2,CUST0232,44.89
2025-04-16,4.9,Eggs,1,CUST0015,4.9
2025-04-16,45.15,Wheat Flour,1,CUST0288,45.15
2025-04-16,55.11,Bread,2,CUST0008,27.56
2025-04-17,25.71,Biscuits,1,CUST0014,25.71
2025-04-17,23.55,Potatoes,1,CUST0143,23.55
2025-04-17,185.18,Coffee,1,CUST0044,185.18
2025-04-17,36.88,Wheat Flour,1,CUST0198,36.88
2025-04-17,42.65,Potatoes,2,CUST0004,21.32
2025-04-17,36.03,Wheat Flour,1,CUST0038,36.03
2025-04-17,341.01,Yogurt,5,CUST0097,68.2
2025-04-17,21.72,Potatoes,1,CUST0158,21.72
2025-04-17,40.74,Tomatoes,1,CUST0270,40.74
2025-04-17,125.64,Tea,1,CUST0198,125.64
2025-04-17,151.79,Milk,3,CUST0249,50.6
2025-04-17,90.86,Pulses,1,CUST0133,90.86
2025-04-17,28.43,Eggs,5,CUST0125,5.69
2025-04-17,5.72,Eggs,1,CUST0142,5.72
2025-04-17,59.1,Biscuits,2,CUST0243,29.55
2025-04-17,178.99,Basmati Rice,2,CUST0059,89.49
2025-04-17,326.62,Cooking Oil,2,CUST0034,163.31
2025-04-17,74.12,Tomatoes,2,CUST0242,37.06
2025-04-17,228.24,Coffee,1,CUST0105,228.24
2025-04-17,44.25,Tomatoes,1,CUST0083,44.25
2025-04-17,4.9,Eggs,1,CUST0020,4.9
2025-04-17,713.8,Fish,3,CUST0273,237.93
2025-04-17,232.12,Fish,1,CUST0153,232.12
2025-04-17,66.47,Yogurt,1,CUST0110,66.47
2025-04-18,107.04,Milk,2,CUST0126,53.52
2025-04-18,108.82,Tea,1,CUST0180,108.82
2025-04-18,142.5,Basmati Rice,2,CUST0260,71.25
2025-04-18,71.14,Spices Mix,1,CUST0110,71.14
2025-04-18,239.98,Sugar,5,CUST0266,48.0
2025-04-18,71.08,Fruits,1,CUST0240,71.08
2025-04-18,551.38,Pulses,5,CUST0119,110.28
2025-04-18,43.09,Sugar,1,CUST0275,43.09
2025-04-18,121.2,Tomatoes,3,CUST0187,40.4
2025-04-18,81.4,Onions,3,CUST0179,27.13
2025-04-18,13.92,Eggs,3,CUST0111,4.64
2025-04-18,104.84,Vegetables,3,CUST0011,34.95
2025-04-18,38.97,Wheat Flour,1,CUST0127,38.97
2025-04-18,87.52,Sugar,2,CUST0015,43.76
2025-04-18,365.47,Basmati Rice,5,CUST0075,73.09
2025-04-18,64.5,Yogurt,1,CUST0290,64.5
2025-04-18,331.05,Chicken,2,CUST0187,165.53
2025-04-19,26.62,Potatoes,1,CUST0100,26.62
2025-04-19,36.0,Vegetables,1,CUST0072,36.0
2025-04-19,28.06,Bread,1,CUST0220,28.06
2025-04-19,89.93,Basmati Rice,1,CUST0226,89.93
2025-04-19,102.04,Tea,1,CUST0242,102.04
2025-04-19,137.97,Basmati Rice,2,CUST0076,68.99
2025-04-19,83.54,Spices Mix,1,CUST0025,83.54
2025-04-19,52.8,Potatoes,2,CUST0267,26.4
2025-04-19,69.78,Spices Mix,1,CUST0162,69.78
2025-04-19,161.05,Basmati Rice,2,CUST0029,80.52
2025-04-19,28.44,Biscuits,1,CUST0253,28.44
2025-04-19,26.17,Biscuits,1,CUST0125,26.17
2025-04-19,250.54,Fish,1,CUST0008,250.54
2025-04-19,444.58,Coffee,2,CUST0213,222.29
2025-04-19,139.78,Fruits,2,CUST0285,69.89
2025-04-19,64.18,Potatoes,3,CUST0142,21.39
2025-04-19,149.3,Milk,3,CUST0247,49.77
2025-04-19,28.54,Potatoes,1,CUST0042,28.54
2025-04-19,43.05,Milk,1,CUST0176,43.05
2025-04-20,205.86,Wheat Flour,5,CUST0150,41.17
2025-04-20,205.07,Tea,2,CUST0212,102.54
2025-04-20,83.35,Potatoes,3,CUST0179,27.78
2025-04-20,592.2,Chicken,3,CUST0129,197.4
2025-04-20,156.79,Spices Mix,2,CUST0074,78.39
2025-04-20,26.81,Onions,1,CUST0124,26.81
2025-04-20,155.67,Cooking Oil,1,CUST0084,155.67
2025-04-20,199.59,Pulses,2,CUST0281,99.8
2025-04-20,125.47,Yogurt,2,CUST0159,62.73
2025-04-20,83.24,Basmati Rice,1,CUST0300,83.24
2025-04-20,5.46,Eggs,1,CUST0032,5.46
2025-04-20,83.64,Fruits,1,CUST0263,83.64
2025-04-20,34.14,Tomatoes,1,CUST0276,34.14
2025-04-20,38.78,Wheat Flour,1,CUST0198,38.78
2025-04-20,43.52,Milk,1,CUST0006,43.52
2025-04-20,79.03,Bread,3,CUST0190,26.34
2025-04-20,54.18,Milk,1,CUST0100,54.18
2025-04-20,81.79,Sugar,2,CUST0242,40.89
2025-04-20,392.97,Chicken,2,CUST0268,196.49
2025-04-21,223.37,Fish,1,CUST0037,223.37
2025-04-21,34.31,Onions,1,CUST0065,34.31
2025-04-21,123.92,Tea,1,CUST0085,123.92
2025-04-21,27.7,Potatoes,1,CUST0238,27.7
2025-04-21,168.71,Fruits,2,CUST0156,84.35
2025-04-21,55.19,Bread,2,CUST0264,27.6
2025-04-21,40.69,Sugar,1,CUST0030,40.69
2025-04-21,81.06,Basmati Rice,1,CUST0093,81.06
2025-04-21,146.69,Spices Mix,2,CUST0242,73.34
2025-04-21,961.75,Chicken,5,CUST0270,192.35
2025-04-21,91.85,Spices Mix,1,CUST0110,91.85
2025-04-21,451.6,Coffee,2,CUST0103,225.8
2025-04-21,34.15,Tomatoes,1,CUST0270,34.15
2025-04-21,33.02,Biscuits,1,CUST0265,33.02
2025-04-21,5.64,Eggs,1,CUST0167,5.64
2025-04-21,81.49,Spices Mix,1,CUST0160,81.49
2025-04-21,45.42,Tomatoes,1,CUST0062,45.42
2025-04-21,27.2,Potatoes,1,CUST0133,27.2
2025-04-21,61.42,Yogurt,1,CUST0159,61.42
2025-04-21,184.71,Coffee,1,CUST0207,184.71
2025-04-22,5.21,Eggs,1,CUST0045,5.21
2025-04-22,166.27,Milk,3,CUST0028,55.42
2025-04-22,133.76,Tea,1,CUST0250,133.76
2025-04-22,170.9,Coffee,1,CUST0208,170.9
2025-04-22,25.27,Potatoes,1,CUST0218,25.27
2025-04-22,193.43,Fish,1,CUST0172,193.43
2025-04-22,91.94,Biscuits,3,CUST0170,30.65
2025-04-22,236.18,Fish,1,CUST0156,236.18
2025-04-22,84.84,Potatoes,3,CUST0190,28.28
2025-04-22,5.24,Eggs,1,CUST0152,5.24
2025-04-22,25.97,Bread,1,CUST0129,25.97
2025-04-22,75.67,Spices Mix,1,CUST0047,75.67
2025-04-22,27.32,Onions,1,CUST0112,27.32
2025-04-22,5.69,Eggs,1,CUST0282,5.69
2025-04-22,199.7,Coffee,1,CUST0253,199.7
2025-04-22,229.36,Pulses,2,CUST0167,114.68
2025-04-23,152.72,Cooking Oil,1,CUST0034,152.72
2025-04-23,80.43,Basmati Rice,1,CUST0172,80.43
2025-04-23,72.1,Basmati Rice,1,CUST0202,72.1
2025-04-23,78.51,Sugar,2,CUST0257,39.25
2025-04-23,40.07,Tomatoes,1,CUST0250,40.07
2025-04-23,44.74,Tomatoes,1,CUST0081,44.74
2025-04-23,165.64,Basmati Rice,2,CUST0047,82.82
2025-04-23,5.14,Eggs,1,CUST0214,5.14
2025-04-23,23.61,Bread,1,CUST0118,23.61
2025-04-23,118.88,Vegetables,3,CUST0235,39.63
2025-04-23,148.06,Basmati Rice,2,CUST0132,74.03
2025-04-23,40.46,Sugar,1,CUST0137,40.46
2025-04-23,47.4,Potatoes,2,CUST0188,23.7
2025-04-23,67.44,Onions,2,CUST0222,33.72
2025-04-23,52.21,Milk,1,CUST0274,52.21
2025-04-23,110.73,Yogurt,2,CUST0295,55.36
2025-04-23,45.06,Wheat Flour,1,CUST0262,45.06
2025-04-23,47.72,Milk,1,CUST0016,47.72
2025-04-23,43.4,Vegetables,1,CUST0056,43.4
2025-04-23,51.86,Milk,1,CUST0221,51.86
2025-04-23,45.34,Wheat Flour,1,CUST0131,45.34
2025-04-23,42.95,Milk,1,CUST0126,42.95
2025-04-23,168.33,Spices Mix,2,CUST0059,84.16
2025-04-23,189.45,Fish,1,CUST0240,189.45
2025-04-24,11.1,Eggs,2,CUST0263,5.55
2025-04-24,45.15,Vegetables,1,CUST0029,45.15
2025-04-24,129.71,Tea,1,CUST0120,129.71
2025-04-24,193.26,Pulses,2,CUST0064,96.63
2025-04-24,87.61,Spices Mix,1,CUST0292,87.61
2025-04-24,69.36,Potatoes,3,CUST0070,23.12
2025-04-24,37.45,Wheat Flour,1,CUST0273,37.45
2025-04-24,4.85,Eggs,1,CUST0292,4.85
2025-04-24,45.55,Milk,1,CUST0183,45.55
2025-04-24,53.77,Milk,1,CUST0155,53.77
2025-04-24,30.35,Onions,1,CUST0257,30.35
2025-04-24,24.93,Potatoes,1,CUST0249,24.93
2025-04-24,70.82,Basmati Rice,1,CUST0118,70.82
2025-04-24,212.3,Fish,1,CUST0109,212.3
2025-04-24,104.39,Yogurt,2,CUST0140,52.19
2025-04-24,23.15,Bread,1,CUST0208,23.15
2025-04-24,54.19,Bread,2,CUST0257,27.09
2025-04-24,76.11,Wheat Flour,2,CUST0046,38.05
2025-04-24,186.34,Yogurt,3,CUST0220,62.11
2025-04-25,68.98,Yogurt,1,CUST0097,68.98
2025-04-25,5.4,Eggs,1,CUST0036,5.4
2025-04-25,50.13,Milk,1,CUST0118,50.13
2025-04-25,73.72,Basmati Rice,1,CUST0036,73.72
2025-04-25,84.09,Spices Mix,1,CUST0027,84.09
2025-04-25,70.05,Fruits,1,CUST0062,70.05
2025-04-25,84.67,Wheat Flour,2,CUST0031,42.34
2025-04-25,282.89,Milk,5,CUST0241,56.58
2025-04-25,23.88,Bread,1,CUST0213,23.88
2025-04-25,33.08,Onions,1,CUST0097,33.08
2025-04-25,70.63,Potatoes,3,CUST0178,23.54
2025-04-25,76.62,Spices Mix,1,CUST0009,76.62
2025-04-25,403.64,Coffee,2,CUST0153,201.82
2025-04-25,103.32,Tea,1,CUST0040,103.32
2025-04-25,463.67,Chicken,3,CUST0111,154.56
2025-04-25,105.03,Tea,1,CUST0129,105.03
2025-04-25,106.43,Tea,1,CUST0280,106.43
2025-04-25,161.44,Cooking Oil,1,CUST0045,161.44
2025-04-25,737.9,Fish,3,CUST0024,245.97
2025-04-25,5.65,Eggs,1,CUST0014,5.65
2025-04-25,275.86,Fruits,3,CUST0269,91.95
2025-04-25,454.85,Coffee,2,CUST0254,227.43
2025-04-26,84.8,Spices Mix,1,CUST0226,84.8
2025-04-26,84.25,Tomatoes,2,CUST0126,42.13
2025-04-26,22.71,Potatoes,1,CUST0244,22.71
2025-04-26,80.54,Wheat Flour,2,CUST0079,40.27
2025-04-26,181.48,Coffee,1,CUST0067,181.48
2025-04-26,26.88,Potatoes,1,CUST0105,26.88
2025-04-26,207.77,Tea,2,CUST0274,103.89
2025-04-26,173.89,Coffee,1,CUST0013,173.89
2025-04-26,10.66,Eggs,2,CUST0120,5.33
2025-04-26,75.33,Wheat Flour,2,CUST0019,37.66
2025-04-26,178.84,Spices Mix,2,CUST0290,89.42
2025-04-26,26.15,Potatoes,1,CUST0027,26.15
2025-04-26,56.45,Potatoes,2,CUST0224,28.23
2025-04-26,56.62,Milk,1,CUST0196,56.62
2025-04-26,221.24,Fish,1,CUST0047,221.24
2025-04-26,296.96,Cooking Oil,2,CUST0094,148.48
2025-04-26,29.11,Onions,1,CUST0129,29.11
2025-04-26,168.28,Fruits,2,CUST0139,84.14
2025-04-26,160.71,Fruits,2,CUST0158,80.35
2025-04-26,69.3,Wheat Flour,2,CUST0276,34.65
2025-04-26,222.01,Coffee,1,CUST0290,222.01
2025-04-26,851.86,Chicken,5,CUST0059,170.37
2025-04-26,109.55,Pulses,1,CUST0298,109.55
2025-04-26,114.74,Yogurt,2,CUST0144,57.37
2025-04-26,128.84,Cooking Oil,1,CUST0017,128.84
2025-04-26,180.53,Chicken,1,CUST0183,180.53
2025-04-26,388.6,Fish,2,CUST0072,194.3
2025-04-26,142.05,Cooking Oil,1,CUST0211,142.05
2025-04-26,280.2,Cooking Oil,2,CUST0142,140.1
2025-04-26,22.51,Potatoes,1,CUST0113,22.51
2025-04-26,107.26,Vegetables,3,CUST0050,35.75
2025-04-26,161.25,Chicken,1,CUST0281,161.25
2025-04-27,78.19,Basmati Rice,1,CUST0259,78.19
2025-04-27,87.79,Wheat Flour,2,CUST0258,43.89
2025-04-27,44.9,Tomatoes,1,CUST0141,44.9
2025-04-27,67.9,Bread,3,CUST0015,22.63
2025-04-27,226.02,Vegetables,5,CUST0163,45.2
2025-04-27,5.17,Eggs,1,CUST0044,5.17
2025-04-27,77.86,Bread,3,CUST0271,25.95
2025-04-27,95.21,Pulses,1,CUST0126,95.21
2025-04-27,40.39,Tomatoes,1,CUST0015,40.39
2025-04-27,56.09,Bread,2,CUST0144,28.05
2025-04-27,80.81,Spices Mix,1,CUST0134,80.81
2025-04-27,39.15,Sugar,1,CUST0154,39.15
2025-04-27,55.54,Biscuits,2,CUST0296,27.77
2025-04-27,76.99,Fruits,1,CUST0228,76.99
2025-04-27,211.13,Pulses,2,CUST0030,105.56
2025-04-27,167.35,Cooking Oil,1,CUST0009,167.35
2025-04-27,392.13,Chicken,2,CUST0116,196.07
2025-04-27,115.42,Tea,1,CUST0030,115.42
2025-04-27,573.49,Fish,3,CUST0113,191.16
2025-04-27,178.26,Chicken,1,CUST0044,178.26
2025-04-27,328.05,Cooking Oil,2,CUST0141,164.02
2025-04-27,27.41,Biscuits,1,CUST0213,27.41
2025-04-27,207.13,Wheat Flour,5,CUST0222,41.43
2025-04-27,108.86,Milk,2,CUST0222,54.43
2025-04-27,69.35,Vegetables,2,CUST0270,34.67
2025-04-27,4.58,Eggs,1,CUST0093,4.58
2025-04-28,35.45,Tomatoes,1,CUST0154,35.45
2025-04-28,201.86,Coffee,1,CUST0113,201.86
2025-04-28,45.57,Potatoes,2,CUST0300,22.79
2025-04-28,44.65,Bread,2,CUST0151,22.32
2025-04-28,201.46,Sugar,5,CUST0180,40.29
2025-04-28,214.33,Fish,1,CUST0207,214.33
2025-04-28,189.4,Yogurt,3,CUST0290,63.13
2025-04-28,4.66,Eggs,1,CUST0171,4.66
2025-04-28,102.07,Sugar,2,CUST0077,51.03
2025-04-28,246.46,Fish,1,CUST0066,246.46
2025-04-28,166.24,Cooking Oil,1,CUST0042,166.24
2025-04-28,263.38,Tea,2,CUST0231,131.69
